id,name,isApproved,hasBeenWithdrawn
CHEMBL5095051,VENLAFAXINE BESYLATE,True,False
CHEMBL5095052,INCLISIRAN SODIUM,True,False
CHEMBL5095057,BEXIRESTRANT,False,False
CHEMBL5095059,DEUCRICTIBANT,False,False
CHEMBL5095060,ECIRUCICLIB,False,False
CHEMBL5095061,ELZOVANTINIB,False,False
CHEMBL5095062,ENBEZOTINIB,False,False
CHEMBL5095063,ENVONALKIB,False,False
CHEMBL5095064,FENIRALSTAT,False,False
CHEMBL5095066,GARSORASIB,False,False
CHEMBL5095067,GILMELISIB,False,False
CHEMBL5095068,IRUPLINALKIB,False,False
CHEMBL5095069,ITRUVONE,False,False
CHEMBL5095070,LAFADOFENSINE,False,False
CHEMBL5095071,LINVENCORVIR,False,False
CHEMBL5095075,ONRADIVIR,False,False
CHEMBL5095076,PALTIMATRECTINIB,False,False
CHEMBL5095077,PIRMITEGRAVIR,False,False
CHEMBL5095078,POSOVOLONE,False,False
CHEMBL5095079,POVORCITINIB,False,False
CHEMBL5095080,QUABODEPISTAT,False,False
CHEMBL5095082,RUZOTOLIMOD,False,False
CHEMBL5095086,ALPIBECTIR,False,False
CHEMBL5095087,AMELENODOR,False,False
CHEMBL5095088,ANIZATRECTINIB,False,False
CHEMBL5095091,BASROPARIB,False,False
CHEMBL5095093,CANOCAPAVIR,False,False
CHEMBL5095094,CULMERCICLIB,False,False
CHEMBL5095095,DALZANEMDOR,False,False
CHEMBL5095097,EDECESERTIB,False,False
CHEMBL5095099,EXARAFENIB,False,False
CHEMBL5095102,INIXACICLIB,False,False
CHEMBL5095106,MASOFANITEN,False,False
CHEMBL5095107,ACRIXOLIMAB,False,False
CHEMBL5095108,ANIVOVETMAB,False,False
CHEMBL5095109,BETFISOLIMAB,False,False
CHEMBL5095110,BRIQUILIMAB,False,False
CHEMBL5095112,CIFURTILIMAB,False,False
CHEMBL5095114,DALUCABTAGENE AUTOLEUCEL,False,False
CHEMBL5095115,ECNOGLUTIDE,False,False
CHEMBL5095120,EVENCALEUCEL,False,False
CHEMBL5095121,FIZTASOVIMAB,False,False
CHEMBL5095122,FREXALIMAB,False,False
CHEMBL5095123,GERSIZANGITIDE,False,False
CHEMBL5095125,IFINATAMAB,False,False
CHEMBL5095126,INEZETAMAB,False,False
CHEMBL5095127,ISPECTAMAB DEBOTANSINE,False,False
CHEMBL5095129,LATIKAFUSP,False,False
CHEMBL5095131,LESABELIMAB,False,False
CHEMBL5095133,LUVELTAMAB TAZEVIBULIN,False,False
CHEMBL5095134,LUVELTAMAB TAZIDE,False,False
CHEMBL5095135,MULNITORSEN,False,False
CHEMBL5095136,NULABEGLOGENE AUTOGEDTEMCEL,False,False
CHEMBL5095137,OPILRELAGENE ATRADENOREPVEC,False,False
CHEMBL5095138,PACLITAXEL OBALURONATE,False,False
CHEMBL5095139,PALSUCIBEP PEGOL,False,False
CHEMBL5095140,PECELEGANAN,False,False
CHEMBL5095141,PELGIFATAMAB,False,False
CHEMBL5095142,PEMVIDUTIDE,False,False
CHEMBL5095143,PERTUZUMAB ZUVOTOLIMOD,False,False
CHEMBL5095144,PEZADEFTIDE,False,False
CHEMBL5095145,PLIXACABTAGENE AUTOLEUCEL,False,False
CHEMBL5095147,RAPCABTAGENE AUTOLEUCEL,False,False
CHEMBL5095150,RILUNERMIN ALFA,False,False
CHEMBL5095151,RIMTOREGTIDE,False,False
CHEMBL5095152,SOZINIBERCEPT,False,False
CHEMBL5095153,SUDOCETAXEL ZENDUSORTIDE,False,False
CHEMBL5095154,TARCOCIMAB TEDROMER,False,False
CHEMBL5095155,TRASTUZUMAB CORIXETAN,False,False
CHEMBL5095157,VOBRAMITAMAB,False,False
CHEMBL5095158,VOLAMCABTAGENE DURZIGEDLEUCEL,False,False
CHEMBL5095159,XALNESIRAN,False,False
CHEMBL5095161,ZAMAGLUTENASE,False,False
CHEMBL5095162,ZENDUSORTIDE,False,False
CHEMBL5095164,OSUNPROTAFIB,False,False
CHEMBL5095167,BEFOTERTINIB,False,False
CHEMBL5095168,BENAPENEM,False,False
CHEMBL5095170,BMS-986299,False,False
CHEMBL5095171,BOCIDELPAR,False,False
CHEMBL5095172,BRILAROXAZINE,False,False
CHEMBL5095173,CAMSIRUBICIN,False,False
CHEMBL5095174,CEDIROGANT,False,False
CHEMBL5095175,DA-8031,False,False
CHEMBL5095176,DEUPIRFENIDONE,False,False
CHEMBL5095177,DS-2248,False,False
CHEMBL5095178,EPELEUTON,False,False
CHEMBL5095179,EZURPIMTROSTAT,False,False
CHEMBL5095180,FDL169,False,False
CHEMBL5095182,GLOBALAGLIATIN HYDROCHLORIDE,False,False
CHEMBL5095183,IMLUNESTRANT,False,False
CHEMBL5095184,IMMH-010,False,False
CHEMBL5095186,KSQ-4279,False,False
CHEMBL5095187,LINAPRAZAN GLURATE,False,False
CHEMBL5095188,MAX-10181,False,False
CHEMBL5095189,NYX-2925,False,False
CHEMBL5095190,ODM-207,False,False
CHEMBL5095193,PIREPEMAT,False,False
CHEMBL5095194,RBT-9,False,False
CHEMBL5095196,SLC-391,False,False
CHEMBL5095197,TAS-303,False,False
CHEMBL5095198,TILDACERFONT,False,False
CHEMBL5095200,ULEVOSTINAG,False,False
CHEMBL5095201,VALILOXYBATE,False,False
CHEMBL5095202,VIMSELTINIB,False,False
CHEMBL5095203,YIMITASVIR,False,False
CHEMBL5095204,YIMITASVIR PHOSPHATE,False,False
CHEMBL5095207,AB-001,False,False
CHEMBL5095209,SULANEMADLIN,False,False
CHEMBL5095210,VEPDEGESTRANT,False,False
CHEMBL5095213,FOSGONIMETON SODIUM,False,False
CHEMBL5095214,FOSCLEVUDINE ALAFENAMIDE,False,False
CHEMBL5095215,AVX-001,False,False
CHEMBL5095217,VIMNERIXIN,False,False
CHEMBL5095218,MITIPERSTAT,False,False
CHEMBL5095220,SARUPARIB,False,False
CHEMBL5095223,AZD-9574,False,False
CHEMBL5095224,ELIAPIXANT,False,False
CHEMBL5095225,DAZCAPISTAT,False,False
CHEMBL5095226,GOLCADOMIDE,False,False
CHEMBL5095227,CEMSIDOMIDE,False,False
CHEMBL5095228,CFT-8634,False,False
CHEMBL5095229,BEZUCLASTINIB,False,False
CHEMBL5095230,ATUZAGINSTAT,False,False
CHEMBL5095231,TULMIMETOSTAT,False,False
CHEMBL5095232,DDP-225,False,False
CHEMBL5095233,E-7766,False,False
CHEMBL5095236,DIVARASIB,False,False
CHEMBL5095237,EVIXAPODLIN,False,False
CHEMBL5095238,GSK-1034702,False,False
CHEMBL5095239,GSK-3494245,False,False
CHEMBL5095240,MUFEMILAST,False,False
CHEMBL5095241,TUNLAMETINIB,False,False
CHEMBL5095242,NINERAFAXSTAT,False,False
CHEMBL5095243,INCB-059872,False,False
CHEMBL5095244,SAFIMALTIB,False,False
CHEMBL5095245,NESUPARIB,False,False
CHEMBL5095246,KA-2507,False,False
CHEMBL5095248,SEBETRALSTAT,False,False
CHEMBL5095249,LUT-014,False,False
CHEMBL5095250,LY-2880070,False,False
CHEMBL5095251,LY-3372689,False,False
CHEMBL5095253,ULONIVIRINE,False,False
CHEMBL5095255,JNJ-38877618,False,False
CHEMBL5095256,TINLORAFENIB,False,False
CHEMBL5095257,BEXOTEGRAST,False,False
CHEMBL5095259,ALOGABAT,False,False
CHEMBL5095260,CAMONSERTIB,False,False
CHEMBL5095261,DAZDOTUFTIDE,False,False
CHEMBL5095262,CADISEGLIATIN,False,False
CHEMBL5095264,AZETUKALNER,False,False
CHEMBL5095265,ANNEXIN A5,False,False
CHEMBL5095266,BARZOLVOLIMAB,False,False
CHEMBL5095267,BEINAGLUTIDE,False,False
CHEMBL5095268,BMS-986184,False,False
CHEMBL5095269,CA-170,False,False
CHEMBL5095270,CC-94676,False,False
CHEMBL5095272,DALUTRAFUSP ALFA,False,False
CHEMBL5095273,DISITAMAB VEDOTIN,False,False
CHEMBL5095274,DS-2325A,False,False
CHEMBL5095275,EFANESOCTOCOG ALFA,False,False
CHEMBL5095276,FLAVOCOXID,False,False
CHEMBL5095277,G17DT IMMUNOGEN,False,False
CHEMBL5095278,LORIGERLIMAB,False,False
CHEMBL5095279,MECAPEGFILGRASTIM,False,False
CHEMBL5095280,MONOSIALOTETRAHEXOSYLGANGLIOSIDE SODIUM,False,False
CHEMBL5095282,NEMVALEUKIN ALFA,False,False
CHEMBL5095283,NG-641,False,False
CHEMBL5095285,OZURIFTAMAB VEDOTIN,False,False
CHEMBL5095287,ROSNILIMAB,False,False
CHEMBL5095289,RST-001,False,False
CHEMBL5095291,SAB-185,False,False
CHEMBL5095292,TARLATAMAB,False,False
CHEMBL5095293,TELITACICEPT,False,False
CHEMBL5095294,TEROPAVIMAB,False,False
CHEMBL5095295,THR-184,False,False
CHEMBL5095298,ZILEBESIRAN,False,False
CHEMBL5095299,RALZAPASTOTUG,False,False
CHEMBL5095300,MIPASETAMAB UZOPTIRINE,False,False
CHEMBL5095301,BEMPIKIBART,False,False
CHEMBL5095302,GUMOKIMAB,False,False
CHEMBL5095303,VUTRISIRAN SODIUM,True,False
CHEMBL5095304,ACAZICOLCEPT,False,False
CHEMBL5095305,DAVOCETICEPT,False,False
CHEMBL5095306,POVETACICEPT,False,False
CHEMBL5095307,GEFURULIMAB,False,False
CHEMBL5095308,EVUNZEKIBART,False,False
CHEMBL5095310,PEGLOPRASTIDE,False,False
CHEMBL5095311,ENEBOPARATIDE,False,False
CHEMBL5095312,MECBOTAMAB VEDOTIN,False,False
CHEMBL5095313,FESOMERSEN SODIUM,False,False
CHEMBL5095315,TRASTUZUMAB IMBOTOLIMOD,False,False
CHEMBL5095316,ZIGAKIBART,False,False
CHEMBL5095317,SAR-445088,False,False
CHEMBL5095318,CREXAVIBART,False,False
CHEMBL5095319,OGALVIBART,False,False
CHEMBL5095320,"LACTOFERRIN, BOVINE",False,False
CHEMBL5095321,ANZURSTOBART,False,False
CHEMBL5095323,DEVEXTINETUG,False,False
CHEMBL5095324,STAPOKIBART,False,False
CHEMBL5095325,NOMLABOFUSP,False,False
CHEMBL5095326,VISUGROMAB,False,False
CHEMBL5095328,TEZEMLIMOGENE DAXADENOREPVEC,False,False
CHEMBL5095329,RALUDOTATUG DERUXTECAN,False,False
CHEMBL5095330,PRAFNOSBART,False,False
CHEMBL5095331,IFINATAMAB DERUXTECAN,False,False
CHEMBL5095332,DVX-201,False,False
CHEMBL5095333,ENEKINRAGENE INZADENOVEC,False,False
CHEMBL5095334,FAPI-46 GA-68,False,False
CHEMBL5095336,LUSACOMFAR ALFA,False,False
CHEMBL5095337,ACASUNLIMAB,False,False
CHEMBL5095338,GLPG-3970,False,False
CHEMBL5095339,MURLENTAMAB,False,False
CHEMBL5095341,EPACMARSTOBART,False,False
CHEMBL5095342,PORUSTOBART,False,False
CHEMBL5095343,INTERLEUKIN-12 HUMAN RECOMBINANT,False,False
CHEMBL5095344,CEBSULFASE ALFA,False,False
CHEMBL5095345,TYROSINASE,False,False
CHEMBL5095346,IZELTABART TAPATANSINE,False,False
CHEMBL5095348,RELUSCOVTOGENE RALAPLASMID,False,False
CHEMBL5095349,ULEFNERSEN,False,False
CHEMBL5095350,TONLAMARSEN,False,False
CHEMBL5095351,SELNOFLAST POTASSIUM,False,False
CHEMBL5095352,TIFCEMALIMAB,False,False
CHEMBL5095353,POLZASTOBART,False,False
CHEMBL5095354,ONTERODRIMER,False,False
CHEMBL5095356,IODINE (131I) METUXIMAB,False,False
CHEMBL5095357,INSULIN EFSITORA ALFA,False,False
CHEMBL5095358,MAZDUTIDE,False,False
CHEMBL5095359,REOZALIMAB,False,False
CHEMBL5095360,PERESOLIMAB,False,False
CHEMBL5095361,MELANOMA-ASSOCIATED ANTIGEN 3,False,False
CHEMBL5095362,VOLRUSTOMIG,False,False
CHEMBL5095363,GOLOCDACIMAB,False,False
CHEMBL5095364,BOSEROLIMAB,False,False
CHEMBL5095365,NIDANILIMAB,False,False
CHEMBL5095366,PARIDIPRUBART,False,False
CHEMBL5095367,VUROLENATIDE,False,False
CHEMBL5095368,BROGIDIRSEN,False,False
CHEMBL5095369,DFP-13318,False,False
CHEMBL5095370,TULISOKIBART,False,False
CHEMBL5095371,ELAREKIBEP,False,False
CHEMBL5095373,LINVOSELTAMAB,False,False
CHEMBL5095374,UMESOLERBART,False,False
CHEMBL5095376,MELREDABLEUKIN ALFA,False,False
CHEMBL5095377,TRONTINEMAB,False,False
CHEMBL5095378,ENGLUMAFUSP ALFA,False,False
CHEMBL5095379,ZIFIBANCIMIG,False,False
CHEMBL5095380,SBR-759,False,False
CHEMBL5095381,RECATICIMAB,False,False
CHEMBL5095382,RESUGOSBART,False,False
CHEMBL5095383,RETLIRAFUSP ALFA,False,False
CHEMBL5095384,IZALONTAMAB,False,False
CHEMBL5095385,NANRILKEFUSP ALFA,False,False
CHEMBL5095387,NVX-COV2373,False,False
CHEMBL5095388,OSEMITAMAB,False,False
CHEMBL5095389,SALMONELLA TYPHI TY2 VI POLYSACCHARIDE ANTIGEN,False,False
CHEMBL5095391,YH-001,False,False
CHEMBL5095392,YH-003,False,False
CHEMBL5095396,ESMETHADONE HYDROCHLORIDE,False,False
CHEMBL5095397,IMLUNESTRANT TOSYLATE,False,False
CHEMBL5095398,IVARMACITINIB,False,False
CHEMBL5095399,IVARMACITINIB SULFATE,False,False
CHEMBL5095400,BOCIDELPAR SULFATE,False,False
CHEMBL5095401,IPTACOPAN HYDROCHLORIDE,False,False
CHEMBL5095402,POZIOTINIB HYDROCHLORIDE,False,False
CHEMBL5095403,SIRPEFENICOL,False,False
CHEMBL5095404,BEMNIFOSBUVIR,False,False
CHEMBL5095405,BOMEDEMSTAT TOSYLATE,False,False
CHEMBL5095406,BRANAPLAM HYDROCHLORIDE,False,False
CHEMBL5095407,UZOPTIRINE,False,False
CHEMBL5095408,ABEQUOLIXRON ZINC,False,False
CHEMBL5095409,SUNOBINOP TOSYLATE,False,False
CHEMBL5095412,BUNTANETAP TARTRATE,False,False
CHEMBL5095414,SUNIRINE,False,False
CHEMBL5095415,DEULINOLEATE ETHYL,False,False
CHEMBL5095416,UDIFITIMOD HYDROCHLORIDE,False,False
CHEMBL5095417,EBARESDAX,False,False
CHEMBL5095418,EBARESDAX HYDROCHLORIDE,False,False
CHEMBL5095419,FOSGONIMETON,False,False
CHEMBL5095420,TRIENTINE TETRAHYDROCHLORIDE,True,False
CHEMBL5095421,EMAVUSERTIB HYDROCHLORIDE,False,False
CHEMBL5095422,IVOSPEMIN HYDROCHLORIDE,False,False
CHEMBL5095423,SELNOFLAST,False,False
CHEMBL5095424,SIREMADLIN SUCCINATE,False,False
CHEMBL5095425,LUTETIUM LU177 EDOTREOTIDE,False,False
CHEMBL5095426,ZURLETRECTINIB,False,False
CHEMBL5095427,BOTARETIGENE SPAROPARVOVEC,False,False
CHEMBL5095428,LARUPARETIGENE ZOVAPARVOVEC,False,False
CHEMBL5095429,MECBOTAMAB,False,False
CHEMBL5095430,OBEVERSEN,False,False
CHEMBL5095431,OBEVERSEN SODIUM,False,False
CHEMBL5095432,OZURIFTAMAB,False,False
CHEMBL5095433,ZILGANERSEN,False,False
CHEMBL5095434,ZILGANERSEN SODIUM,False,False
CHEMBL5095435,FAZIRSIRAN,False,False
CHEMBL5095436,FAZIRSIRAN SODIUM,False,False
CHEMBL5095437,CENTELLA ASIATICA EXTRACT,False,False
CHEMBL5095438,COBNABEXAGENE ANVUPARVOVEC,False,False
CHEMBL5095439,GEBASAXTUREV,False,False
CHEMBL5095440,OBECABTAGENE AUTOLEUCEL,False,False
CHEMBL5095441,PLECTRANTHUS AMBOINICUS EXTRACT,False,False
CHEMBL5095442,BEPIROVIRSEN SODIUM,False,False
CHEMBL5095443,IXOBEROGENE SOROPARVOVEC,False,False
CHEMBL5095444,PARIGLASGENE BRECAPARVOVEC,False,False
CHEMBL5095445,SIZAVALEUCEL,False,False
CHEMBL5095446,BEVUFENOGENE NOFEPARVOVEC,False,False
CHEMBL5095447,MIPASETAMAB,False,False
CHEMBL5095448,COBITOLIMOD SODIUM,False,False
CHEMBL5095449,MOTIXAFORTIDE ACETATE,True,False
CHEMBL5095450,SAPABLURSEN SODIUM,False,False
CHEMBL5095451,ETRANACOGENE DEZAPARVOVEC,False,False
CHEMBL5095452,PIVEKIMAB,False,False
CHEMBL5095453,BAVUNALIMAB,False,False
CHEMBL5095454,CRETOSTIMOGENE GRENADENOREPVEC,False,False
CHEMBL5095455,DAPLUSIRAN,False,False
CHEMBL5095456,EVAZARSEN,False,False
CHEMBL5095457,EVAZARSEN SODIUM,False,False
CHEMBL5095458,REZPEGALDESLEUKIN,False,False
CHEMBL5095459,ENCOBERMINOGENE REZMADENOVEC,False,False
CHEMBL5095460,TUSAMITAMAB,False,False
CHEMBL5095461,GILAVEBEXAGENE ANVUPARVOVEC,False,False
CHEMBL5095462,TONLAMARSEN SODIUM,False,False
CHEMBL5095463,ULEFNERSEN SODIUM,False,False
CHEMBL5095464,VILAMAKITUG,False,False
CHEMBL5095465,ZIFCASIRAN,False,False
CHEMBL5095466,ZIFCASIRAN SODIUM,False,False
CHEMBL5095467,VANGLUSAGENE ENSIPARVOVEC,False,False
CHEMBL5095468,OREMEPERMIN ALFA,False,False
CHEMBL5095469,RUGONERSEN,False,False
CHEMBL5095470,RUGONERSEN SODIUM,False,False
CHEMBL5095471,VOXERALGAGENE AUTOTEMCEL,False,False
CHEMBL5095472,CINAXADAMTASE ALFA,False,False
CHEMBL5095473,AZERCABTAGENE ZAPRELEUCEL,False,False
CHEMBL5095474,EXAGAMGLOGENE AUTOTEMCEL,False,False
CHEMBL5095475,PALOPEGTERIPARATIDE,False,False
CHEMBL5095476,ZILEBESIRAN SODIUM,False,False
CHEMBL5095477,PELTOPEPIMUT-S,False,False
CHEMBL5095478,FESOMERSEN,False,False
CHEMBL5095479,PEXIPEPIMUT-S,False,False
CHEMBL5095480,DAVUTAMIG,False,False
CHEMBL5095481,DETALIMOGENE VORAPLASMID,False,False
CHEMBL5095482,DEBAMESTROCEL,False,False
CHEMBL5095483,ENOMIMERAN,False,False
CHEMBL5095484,REMTERNETUG,False,False
CHEMBL5095485,RETATRUTIDE,False,False
CHEMBL5095486,RILDINADSTROCEL,False,False
CHEMBL5095487,VIBOSAMERAN,False,False
CHEMBL5095489,ONTASAMERAN,False,False
CHEMBL5095490,LICAMINLIMAB,False,False
CHEMBL5095491,AUMOLERTINIB MESYLATE,False,False
CHEMBL5095492,MP-412,False,False
CHEMBL5095497,ZETELETINIB,False,False
CHEMBL5095506,CRICTIBANT,False,False
CHEMBL5095507,TAS-303,False,False
CHEMBL5095509,DDP-225 FREE BASE ANHYDROUS,False,False
CHEMBL51,KETANSERIN,True,False
CHEMBL510095,GINSENOSIDE RE,False,False
CHEMBL51085,EBSELEN,False,False
CHEMBL511,PYRILAMINE,True,False
CHEMBL511099,BICIFADINE,False,False
CHEMBL511115,CILOMILAST,False,False
CHEMBL511142,BUPRENORPHINE,True,False
CHEMBL51149,GALLOPAMIL,False,False
CHEMBL512306,[18F]D,False,False
CHEMBL512351,BETRIXABAN,True,False
CHEMBL513,CARMUSTINE,True,False
CHEMBL513301,TRIMAZOSIN,False,False
CHEMBL513521,BL-1020,False,False
CHEMBL513909,BI-2536,False,False
CHEMBL513922,EMAPUNIL,False,False
CHEMBL514,LOMUSTINE,True,False
CHEMBL514201,TALMAPIMOD,False,False
CHEMBL514215,JHU-75528,False,False
CHEMBL514270,EMICERFONT,False,False
CHEMBL514800,APREMILAST,True,False
CHEMBL51483,GOSSYPOL,False,False
CHEMBL515,CHLORAMBUCIL,True,False
CHEMBL515387,GOSOGLIPTIN,True,False
CHEMBL515408,MARIBAVIR,True,False
CHEMBL515564,TENOFOVIR EXALIDEX,False,False
CHEMBL515606,CILAZAPRIL,True,False
CHEMBL516,CYPROHEPTADINE,True,False
CHEMBL517,DISOPYRAMIDE,True,False
CHEMBL5170587,VK5211,False,False
CHEMBL517140,GSK189254,False,False
CHEMBL517199,XIPAMIDE,True,False
CHEMBL517231,ISLATRAVIR,False,False
CHEMBL517427,NILVADIPINE,False,False
CHEMBL517712,ATROPINE,True,False
CHEMBL5183847,ENSITRELVIR,False,False
CHEMBL518520,RALTEGRAVIR POTASSIUM,True,False
CHEMBL5185221,ENSITRELVIR FUMARATE,False,False
CHEMBL518924,MAVORIXAFOR,False,False
CHEMBL519260,MOTRETINIDE,False,False
CHEMBL519364,DIMEFLINE,False,False
CHEMBL519504,ALEGLITAZAR,False,False
CHEMBL519846,RO-0622,False,False
CHEMBL5199076,LUNRESERTIB,False,False
CHEMBL5201510,FIPRAVIRIMAT,False,False
CHEMBL5201870,TAGTOCICLIB,False,False
CHEMBL520400,BAMIPINE,False,False
CHEMBL520613,ALBITIAZOLIUM BROMIDE,False,False
CHEMBL520642,CEFTOBIPROLE,False,False
CHEMBL520733,SEMAGACESTAT,False,False
CHEMBL521,IBUPROFEN,True,False
CHEMBL521078,PORFIROMYCIN,False,False
CHEMBL52125,CHLORPROETHAZINE,False,False
CHEMBL521589,BAMBUTEROL,False,False
CHEMBL521606,NADOLOL,True,False
CHEMBL521686,OLAPARIB,True,False
CHEMBL521851,PICTILISIB,False,False
CHEMBL5219790,CETRIMIDE,True,False
CHEMBL522038,XIMELAGATRAN,True,True
CHEMBL522302,VOFOPITANT,False,False
CHEMBL522892,DOVITINIB,False,False
CHEMBL522987,VESTIPITANT,False,False
CHEMBL523,NORDAZEPAM,False,False
CHEMBL523299,UMECLIDINIUM BROMIDE,True,False
CHEMBL52333,ROLOFYLLINE,False,False
CHEMBL523367,METHOXYVERAPAMIL,False,False
CHEMBL524,METHOXAMINE,True,False
CHEMBL524004,MEPENZOLATE,True,False
CHEMBL52440,DEXTROMETHORPHAN,True,False
CHEMBL525028,VASOACTIVE INTESTINAL PEPTIDE,False,False
CHEMBL525076,ENFUVIRTIDE,True,False
CHEMBL525610,TERIPARATIDE,True,False
CHEMBL526,PROPOFOL,True,False
CHEMBL52609,DOXRIBTIMINE,False,False
CHEMBL5267842,PALTUSOTINE,False,False
CHEMBL527,PIROXICAM,True,False
CHEMBL528,CEFTIZOXIME,True,False
CHEMBL5283463,KW-2450,False,False
CHEMBL52885,ENMD-981693,False,False
CHEMBL529,AZITHROMYCIN,True,False
CHEMBL52939,SARPOGRELATE,False,False
CHEMBL529437,COCAINE HYDROCHLORIDE,True,False
CHEMBL529888,GLIBORNURIDE,True,False
CHEMBL53,APOMORPHINE,True,False
CHEMBL530,AMDINOCILLIN,True,False
CHEMBL5303393,VARENICLINE TARTRATE,True,False
CHEMBL531,PERGOLIDE,True,True
CHEMBL531048,PHANQUONE,False,False
CHEMBL5314341,GLUCAGON,True,False
CHEMBL5314342,GLUCAGON HYDROCHLORIDE,True,False
CHEMBL5314344,MIKAMYCIN,True,False
CHEMBL5314346,VERTEPORFIN,True,False
CHEMBL5314347,SEVELAMER CARBONATE,True,False
CHEMBL5314348,BIVALIRUDIN,True,False
CHEMBL5314349,SEVELAMER,True,False
CHEMBL5314354,POLYMYXIN B,True,False
CHEMBL5314355,POLYMYXIN B SULFATE,True,False
CHEMBL5314356,TEPRENONE,False,False
CHEMBL5314357,ETARACIZUMAB,False,False
CHEMBL5314358,"LACTOSE, ANHYDROUS",False,False
CHEMBL5314359,ERTAPENEM SODIUM,True,False
CHEMBL5314362,ENTECAVIR,True,False
CHEMBL5314366,ESOMEPRAZOLE MAGNESIUM,True,False
CHEMBL5314367,BUCLADESINE,False,False
CHEMBL5314371,MANGANESE CHLORIDE,True,False
CHEMBL5314373,"CEFPROZIL, (E)-",True,False
CHEMBL5314374,IDRAPARINUX SODIUM,False,False
CHEMBL5314375,CIDOFOVIR,True,False
CHEMBL5314376,HYALURONIC ACID,True,False
CHEMBL5314377,GANIRELIX ACETATE,True,False
CHEMBL5314378,CASPOFUNGIN ACETATE,True,False
CHEMBL5314379,VOCLOSPORIN,True,False
CHEMBL5314381,IRINOTECAN SUCROSOFATE,False,False
CHEMBL5314382,PASIREOTIDE PAMOATE,True,False
CHEMBL5314384,R-348,False,False
CHEMBL5314385,CP-778875,False,False
CHEMBL5314386,ME-344,False,False
CHEMBL5314387,MK-1496,False,False
CHEMBL5314388,RG-7602,False,False
CHEMBL5314391,XL-999,False,False
CHEMBL5314392,BAY1067197,False,False
CHEMBL5314393,LY2624803,False,False
CHEMBL5314394,SB-773812,False,False
CHEMBL5314395,GW493838,False,False
CHEMBL5314396,UR-63325,False,False
CHEMBL5314397,ACUMAPIMOD,False,False
CHEMBL5314400,DWP05195,False,False
CHEMBL5314401,CNV2197944,False,False
CHEMBL5314402,TC-6987,False,False
CHEMBL5314403,ARRY-502,False,False
CHEMBL5314404,AJMALINE,False,False
CHEMBL5314406,4SC-203,False,False
CHEMBL5314407,ARQ-736,False,False
CHEMBL5314408,AZD-0424,False,False
CHEMBL5314409,GSK-2269557,False,False
CHEMBL5314410,THELIATINIB,False,False
CHEMBL5314411,EPITINIB,False,False
CHEMBL5314412,ZOTIZALKIB,False,False
CHEMBL5314413,LARTESERTIB,False,False
CHEMBL5314416,FOSTROXACITABINE BRALPAMIDE,False,False
CHEMBL5314417,MAVODELPAR SODIUM,False,False
CHEMBL5314418,AFP-464,False,False
CHEMBL5314420,TUSPETINIB,False,False
CHEMBL5314421,AMELPARIB DIHYDROCHLORIDE DIHYDRATE,False,False
CHEMBL5314423,ZASOCITINIB,False,False
CHEMBL5314424,OSIVELOTOR,False,False
CHEMBL5314425,MISETIONAMIDE,False,False
CHEMBL5314426,POTASSIUM MAGNESIUM CITRATE (4:1:2),False,False
CHEMBL5314427,VOCIPROTAFIB,False,False
CHEMBL5314428,ZANZALINTINIB,False,False
CHEMBL5314429,TAMNORZATINIB,False,False
CHEMBL5314430,TINENGOTINIB,False,False
CHEMBL5314431,ZAMAPORVINT,False,False
CHEMBL5314432,ZEVOTRELVIR,False,False
CHEMBL5314436,PLOGOSERTIB,False,False
CHEMBL5314439,RIFASUTENIZOL,False,False
CHEMBL5314440,SACIBERTINIB,False,False
CHEMBL5314443,TILPISERTIB FOSMECARBIL,False,False
CHEMBL5314447,VULOLISIB,False,False
CHEMBL5314451,ZEGRUVIRIMAT,False,False
CHEMBL5314452,ADRIXETINIB,False,False
CHEMBL5314454,BODITRECTINIB,False,False
CHEMBL5314455,BRIGIMADLIN,False,False
CHEMBL5314456,DAZOSTINAG,False,False
CHEMBL5314458,EMZELTRECTINIB,False,False
CHEMBL5314461,FICONALKIB,False,False
CHEMBL5314463,FULZERASIB,False,False
CHEMBL5314466,GUMELUTAMIDE,False,False
CHEMBL5314468,LUTETIUM (LU177) ROFAPITIDE TETRAXETAN,False,False
CHEMBL5314470,MIFANERTINIB,False,False
CHEMBL5314471,MIGOPROTAFIB,False,False
CHEMBL5314472,NERACORVIR,False,False
CHEMBL5314475,PALAZESTRANT,False,False
CHEMBL5314476,POCENBRODIB,False,False
CHEMBL5314478,PUMECITINIB,False,False
CHEMBL5314480,RESENCATINIB,False,False
CHEMBL5314484,ROLUSAFINE,False,False
CHEMBL5314485,ROVADICITINIB,False,False
CHEMBL5314490,TIVUMECIRNON,False,False
CHEMBL5314491,UPLEGANAN,False,False
CHEMBL5314492,VONIFIMOD,False,False
CHEMBL5314494,ZAVONDEMSTAT,False,False
CHEMBL5314496,ZELNECIRNON,False,False
CHEMBL5314497,ZIDESAMTINIB,False,False
CHEMBL5314498,ZONGERTINIB,False,False
CHEMBL5314500,MINDEUDESIVIR,False,False
CHEMBL5314501,ABEFOLASTAT TESAROXETAN,False,False
CHEMBL5314504,BAVTAVIRINE,False,False
CHEMBL5314510,CANLITINIB,False,False
CHEMBL5314511,CINSEBRUTINIB,False,False
CHEMBL5314512,CIVOREBRUTINIB,False,False
